"","date","community","age16plus_per"
"35272","03/26/2021","Los Angeles - Sherman Oaks",43
"35273","03/26/2021","Los Angeles - Silverlake",42
"35274","03/26/2021","Los Angeles - South Carthay",42
"35275","03/26/2021","Los Angeles - South Park",21
"35276","03/26/2021","Los Angeles - St Elmo Village",24
"35277","03/26/2021","Los Angeles - Studio City",45
"35278","03/26/2021","Los Angeles - Sun Valley",29
"35279","03/26/2021","Los Angeles - Sunland",32
"35280","03/26/2021","Los Angeles - Sycamore Square",36
"35281","03/26/2021","Los Angeles - Sylmar",32
"35282","03/26/2021","Los Angeles - Tarzana",45
"35283","03/26/2021","Los Angeles - Temple-Beaudry",28
"35284","03/26/2021","Los Angeles - Thai Town",25
"35285","03/26/2021","Los Angeles - Toluca Lake",39
"35286","03/26/2021","Los Angeles - Toluca Terrace",40
"35287","03/26/2021","Los Angeles - Toluca Woods",41
"35288","03/26/2021","Los Angeles - Tujunga",31
"35289","03/26/2021","Los Angeles - University Hills",28
"35290","03/26/2021","Los Angeles - University Park",24
"35291","03/26/2021","Los Angeles - Valley Glen",28
"35292","03/26/2021","Los Angeles - Valley Village",38
"35293","03/26/2021","Los Angeles - Van Nuys",25
"35294","03/26/2021","Los Angeles - Venice",37
"35295","03/26/2021","Los Angeles - Vermont Knolls",23
"35296","03/26/2021","Los Angeles - Vermont Square",29
"35297","03/26/2021","Los Angeles - Vermont Vista",18
"35298","03/26/2021","Los Angeles - Vernon Central",21
"35299","03/26/2021","Los Angeles - Victoria Park",29
"35300","03/26/2021","Los Angeles - View Heights",34
"35301","03/26/2021","Los Angeles - Watts",20
"35302","03/26/2021","Los Angeles - Wellington Square",31
"35303","03/26/2021","Los Angeles - West Adams",32
"35304","03/26/2021","Los Angeles - West Hills",45
"35305","03/26/2021","Los Angeles - West Los Angeles",39
"35306","03/26/2021","Los Angeles - West Vernon",25
"35307","03/26/2021","Los Angeles - Westchester",39
"35308","03/26/2021","Los Angeles - Westlake",21
"35309","03/26/2021","Los Angeles - Westwood",34
"35310","03/26/2021","Los Angeles - Wholesale District",36
"35311","03/26/2021","Los Angeles - Wilmington",24
"35312","03/26/2021","Los Angeles - Wilshire Center",30
"35313","03/26/2021","Los Angeles - Winnetka",35
"35314","03/26/2021","Los Angeles - Woodland Hills",44
"35315","03/26/2021","Not Available",0
"35316","03/26/2021","Unincorporated - Acton",22
"35317","03/26/2021","Unincorporated - Agua Dulce",25
"35318","03/26/2021","Unincorporated - Altadena",43
"35319","03/26/2021","Unincorporated - Anaverde",25
"35320","03/26/2021","Unincorporated - Angeles National Forest",29
"35321","03/26/2021","Unincorporated - Arcadia",45
"35322","03/26/2021","Unincorporated - Athens Village",31
"35323","03/26/2021","Unincorporated - Athens-Westmont",22
"35324","03/26/2021","Unincorporated - Avocado Heights",29
"35325","03/26/2021","Unincorporated - Azusa",30
"35326","03/26/2021","Unincorporated - Bassett",35
"35327","03/26/2021","Unincorporated - Bouquet Canyon",24
"35328","03/26/2021","Unincorporated - Bradbury",NA
"35329","03/26/2021","Unincorporated - Canyon Country",28
"35330","03/26/2021","Unincorporated - Castaic",27
"35331","03/26/2021","Unincorporated - Cerritos",39
"35332","03/26/2021","Unincorporated - Charter Oak",32
"35333","03/26/2021","Unincorporated - Claremont",30
"35334","03/26/2021","Unincorporated - Covina",37
"35335","03/26/2021","Unincorporated - Covina (Charter Oak)",33
"35336","03/26/2021","Unincorporated - Del Aire",38
"35337","03/26/2021","Unincorporated - Del Rey",39
"35338","03/26/2021","Unincorporated - Del Sur",22
"35339","03/26/2021","Unincorporated - Desert View Highlands",22
"35340","03/26/2021","Unincorporated - Duarte",32
"35341","03/26/2021","Unincorporated - East Covina",41
"35342","03/26/2021","Unincorporated - East La Mirada",37
"35343","03/26/2021","Unincorporated - East Lancaster",21
"35344","03/26/2021","Unincorporated - East Los Angeles",30
"35345","03/26/2021","Unincorporated - East Pasadena",45
"35346","03/26/2021","Unincorporated - East Rancho Dominguez",23
"35347","03/26/2021","Unincorporated - East Whittier",30
"35348","03/26/2021","Unincorporated - El Camino Village",37
"35349","03/26/2021","Unincorporated - El Monte",25
"35350","03/26/2021","Unincorporated - Elizabeth Lake",16
"35351","03/26/2021","Unincorporated - Florence-Firestone",24
"35352","03/26/2021","Unincorporated - Franklin Canyon",NA
"35353","03/26/2021","Unincorporated - Glendora",35
"35354","03/26/2021","Unincorporated - Hacienda Heights",40
"35355","03/26/2021","Unincorporated - Harbor Gateway",NA
"35356","03/26/2021","Unincorporated - Hawthorne",30
"35357","03/26/2021","Unincorporated - Hi Vista",19
"35358","03/26/2021","Unincorporated - Kagel/Lopez Canyons",22
"35359","03/26/2021","Unincorporated - La Crescenta-Montrose",41
"35360","03/26/2021","Unincorporated - La Habra Heights",21
"35361","03/26/2021","Unincorporated - La Rambla",29
"35362","03/26/2021","Unincorporated - La Verne",41
"35363","03/26/2021","Unincorporated - Ladera Heights",46
"35364","03/26/2021","Unincorporated - Lake Hughes",13
"35365","03/26/2021","Unincorporated - Lake Los Angeles",18
"35366","03/26/2021","Unincorporated - Lake Manor",33
"35367","03/26/2021","Unincorporated - Lakewood",28
"35368","03/26/2021","Unincorporated - Lennox",25
"35369","03/26/2021","Unincorporated - Leona Valley",20
"35370","03/26/2021","Unincorporated - Littlerock",17
"35371","03/26/2021","Unincorporated - Littlerock/Juniper Hills",26
"35372","03/26/2021","Unincorporated - Littlerock/Pearblossom",19
"35373","03/26/2021","Unincorporated - Llano",17
"35374","03/26/2021","Unincorporated - Long Beach",45
"35375","03/26/2021","Unincorporated - Marina del Rey",39
"35376","03/26/2021","Unincorporated - Monrovia",37
"35377","03/26/2021","Unincorporated - Newhall",30
"35378","03/26/2021","Unincorporated - North Lancaster",30
"35379","03/26/2021","Unincorporated - North Whittier",38
"35380","03/26/2021","Unincorporated - Northeast San Gabriel",40
"35381","03/26/2021","Unincorporated - Padua Hills",34
"35382","03/26/2021","Unincorporated - Palmdale",12
"35383","03/26/2021","Unincorporated - Palos Verdes Peninsula",41
"35384","03/26/2021","Unincorporated - Pearblossom/Llano",12
"35385","03/26/2021","Unincorporated - Pellissier Village",36
"35386","03/26/2021","Unincorporated - Placerita Canyon",12
"35387","03/26/2021","Unincorporated - Pomona",9
"35388","03/26/2021","Unincorporated - Quartz Hill",25
"35389","03/26/2021","Unincorporated - Rancho Dominguez",33
"35390","03/26/2021","Unincorporated - Roosevelt",18
"35391","03/26/2021","Unincorporated - Rosewood",26
"35392","03/26/2021","Unincorporated - Rosewood/East Gardena",35
"35393","03/26/2021","Unincorporated - Rosewood/West Rancho Dominguez",20
"35394","03/26/2021","Unincorporated - Rowland Heights",38
"35395","03/26/2021","Unincorporated - San Francisquito Canyon/Bouquet Canyon",60
"35396","03/26/2021","Unincorporated - San Jose Hills",28
"35397","03/26/2021","Unincorporated - San Pasqual",53
"35398","03/26/2021","Unincorporated - Sand Canyon",38
"35399","03/26/2021","Unincorporated - Santa Catalina Island",12
"35400","03/26/2021","Unincorporated - Santa Monica Mountains",36
"35401","03/26/2021","Unincorporated - Saugus",99
"35402","03/26/2021","Unincorporated - Saugus/Canyon Country",51
"35403","03/26/2021","Unincorporated - South Antelope Valley",18
"35404","03/26/2021","Unincorporated - South El Monte",26
"35405","03/26/2021","Unincorporated - South San Gabriel",43
"35406","03/26/2021","Unincorporated - South Whittier",30
"35407","03/26/2021","Unincorporated - Southeast Antelope Valley",21
"35408","03/26/2021","Unincorporated - Stevenson Ranch",37
"35409","03/26/2021","Unincorporated - Sun Village",20
"35410","03/26/2021","Unincorporated - Sunrise Village",36
"35411","03/26/2021","Unincorporated - Twin Lakes/Oat Mountain",37
"35412","03/26/2021","Unincorporated - Universal City",0
"35413","03/26/2021","Unincorporated - Val Verde",26
"35414","03/26/2021","Unincorporated - Valencia",43
"35415","03/26/2021","Unincorporated - Valinda",33
"35416","03/26/2021","Unincorporated - View Park/Windsor Hills",42
"35417","03/26/2021","Unincorporated - Walnut",NA
"35418","03/26/2021","Unincorporated - Walnut Park",30
"35419","03/26/2021","Unincorporated - West Antelope Valley",16
"35420","03/26/2021","Unincorporated - West Carson",42
"35421","03/26/2021","Unincorporated - West Chatsworth",NA
"35422","03/26/2021","Unincorporated - West LA",17
"35423","03/26/2021","Unincorporated - West Puente Valley",34
"35424","03/26/2021","Unincorporated - West Rancho Dominguez",25
"35425","03/26/2021","Unincorporated - West Whittier/Los Nietos",34
"35426","03/26/2021","Unincorporated - Westfield/Academy Hills",56
"35427","03/26/2021","Unincorporated - Westhills",45
"35428","03/26/2021","Unincorporated - White Fence Farms",26
"35429","03/26/2021","Unincorporated - Whittier",47
"35430","03/26/2021","Unincorporated - Whittier Narrows",NA
"35431","03/26/2021","Unincorporated - Willowbrook",22
"35432","03/26/2021","Unincorporated - Wiseburn",39
"35433","03/27/2021","City of Agoura Hills",44
"35434","03/27/2021","City of Alhambra",43
"35435","03/27/2021","City of Arcadia",43
"35436","03/27/2021","City of Artesia",41
"35437","03/27/2021","City of Avalon",19
"35438","03/27/2021","City of Azusa",30
"35439","03/27/2021","City of Baldwin Park",34
"35440","03/27/2021","City of Bell",27
"35441","03/27/2021","City of Bell Gardens",25
"35442","03/27/2021","City of Bellflower",30
"35443","03/27/2021","City of Beverly Hills",51
"35444","03/27/2021","City of Bradbury",35
"35445","03/27/2021","City of Burbank",37
"35446","03/27/2021","City of Calabasas",48
"35447","03/27/2021","City of Carson",40
"35448","03/27/2021","City of Cerritos",50
"35449","03/27/2021","City of Claremont",43
"35450","03/27/2021","City of Commerce",36
"35451","03/27/2021","City of Compton",22
"35452","03/27/2021","City of Covina",40
"35453","03/27/2021","City of Cudahy",23
"35454","03/27/2021","City of Culver City",49
"35455","03/27/2021","City of Diamond Bar",43
"35456","03/27/2021","City of Downey",37
"35457","03/27/2021","City of Duarte",43
"35458","03/27/2021","City of El Monte",32
"35459","03/27/2021","City of El Segundo",40
"35460","03/27/2021","City of Gardena",37
"35461","03/27/2021","City of Glendale",33
"35462","03/27/2021","City of Glendora",40
"35463","03/27/2021","City of Hawaiian Gardens",25
"35464","03/27/2021","City of Hawthorne",29
"35465","03/27/2021","City of Hermosa Beach",42
"35466","03/27/2021","City of Hidden Hills",43
"35467","03/27/2021","City of Huntington Park",26
"35468","03/27/2021","City of Industry",NA
"35469","03/27/2021","City of Inglewood",29
"35470","03/27/2021","City of Irwindale",44
"35471","03/27/2021","City of La Canada Flintridge",49
"35472","03/27/2021","City of La Habra Heights",26
"35473","03/27/2021","City of La Mirada",38
"35474","03/27/2021","City of La Puente",31
"35475","03/27/2021","City of La Verne",40
"35476","03/27/2021","City of Lakewood",39
"35477","03/27/2021","City of Lancaster",25
"35478","03/27/2021","City of Lawndale",29
"35479","03/27/2021","City of Lomita",37
"35480","03/27/2021","City of Long Beach",38
"35481","03/27/2021","City of Lynwood",28
"35482","03/27/2021","City of Malibu",37
"35483","03/27/2021","City of Manhattan Beach",48
"35484","03/27/2021","City of Maywood",27
"35485","03/27/2021","City of Monrovia",40
"35486","03/27/2021","City of Montebello",35
"35487","03/27/2021","City of Monterey Park",45
"35488","03/27/2021","City of Norwalk",34
"35489","03/27/2021","City of Palmdale",27
"35490","03/27/2021","City of Palos Verdes Estates",48
"35491","03/27/2021","City of Paramount",27
"35492","03/27/2021","City of Pasadena",46
"35493","03/27/2021","City of Pico Rivera",37
"35494","03/27/2021","City of Pomona",28
"35495","03/27/2021","City of Rancho Palos Verdes",47
"35496","03/27/2021","City of Redondo Beach",42
"35497","03/27/2021","City of Rolling Hills",45
"35498","03/27/2021","City of Rolling Hills Estates",53
"35499","03/27/2021","City of Rosemead",40
"35500","03/27/2021","City of San Dimas",40
"35501","03/27/2021","City of San Fernando",30
"35502","03/27/2021","City of San Gabriel",42
"35503","03/27/2021","City of San Marino",50
"35504","03/27/2021","City of Santa Clarita",37
"35505","03/27/2021","City of Santa Fe Springs",37
"35506","03/27/2021","City of Santa Monica",44
"35507","03/27/2021","City of Sierra Madre",50
"35508","03/27/2021","City of Signal Hill",42
"35509","03/27/2021","City of South El Monte",31
"35510","03/27/2021","City of South Gate",30
"35511","03/27/2021","City of South Pasadena",49
"35512","03/27/2021","City of Temple City",44
"35513","03/27/2021","City of Torrance",42
"35514","03/27/2021","City of Vernon",NA
"35515","03/27/2021","City of Walnut",46
"35516","03/27/2021","City of West Covina",41
"35517","03/27/2021","City of West Hollywood",41
"35518","03/27/2021","City of Westlake Village",34
"35519","03/27/2021","City of Whittier",37
"35520","03/27/2021","Los Angeles - Adams-Normandie",29
"35521","03/27/2021","Los Angeles - Alsace",28
"35522","03/27/2021","Los Angeles - Angeles National Forest",3
"35523","03/27/2021","Los Angeles - Angelino Heights",36
"35524","03/27/2021","Los Angeles - Arleta",33
"35525","03/27/2021","Los Angeles - Atwater Village",43
"35526","03/27/2021","Los Angeles - Baldwin Hills",30
"35527","03/27/2021","Los Angeles - Bel Air",51
"35528","03/27/2021","Los Angeles - Beverly Crest",53
"35529","03/27/2021","Los Angeles - Beverlywood",50
"35530","03/27/2021","Los Angeles - Boyle Heights",29
"35531","03/27/2021","Los Angeles - Brentwood",50
"35532","03/27/2021","Los Angeles - Brookside",62
"35533","03/27/2021","Los Angeles - Cadillac-Corning",28
"35534","03/27/2021","Los Angeles - Canoga Park",29
"35535","03/27/2021","Los Angeles - Carthay",49
"35536","03/27/2021","Los Angeles - Central",21
"35537","03/27/2021","Los Angeles - Century City",57
"35538","03/27/2021","Los Angeles - Century Palms/Cove",20
"35539","03/27/2021","Los Angeles - Chatsworth",43
"35540","03/27/2021","Los Angeles - Cheviot Hills",62
"35541","03/27/2021","Los Angeles - Chinatown",35
"35542","03/27/2021","Los Angeles - Cloverdale/Cochran",29
"35543","03/27/2021","Los Angeles - Country Club Park",38
"35544","03/27/2021","Los Angeles - Crenshaw District",34
"35545","03/27/2021","Los Angeles - Crestview",43
"35546","03/27/2021","Los Angeles - Del Rey",37
"35547","03/27/2021","Los Angeles - Downtown",38
"35548","03/27/2021","Los Angeles - Eagle Rock",43
"35549","03/27/2021","Los Angeles - East Hollywood",29
"35550","03/27/2021","Los Angeles - Echo Park",38
"35551","03/27/2021","Los Angeles - El Sereno",36
"35552","03/27/2021","Los Angeles - Elysian Park",47
"35553","03/27/2021","Los Angeles - Elysian Valley",38
"35554","03/27/2021","Los Angeles - Encino",52
"35555","03/27/2021","Los Angeles - Exposition",36
"35556","03/27/2021","Los Angeles - Exposition Park",26
"35557","03/27/2021","Los Angeles - Faircrest Heights",40
"35558","03/27/2021","Los Angeles - Figueroa Park Square",24
"35559","03/27/2021","Los Angeles - Florence-Firestone",21
"35560","03/27/2021","Los Angeles - Glassell Park",39
"35561","03/27/2021","Los Angeles - Gramercy Place",32
"35562","03/27/2021","Los Angeles - Granada Hills",40
"35563","03/27/2021","Los Angeles - Green Meadows",22
"35564","03/27/2021","Los Angeles - Hancock Park",48
"35565","03/27/2021","Los Angeles - Harbor City",33
"35566","03/27/2021","Los Angeles - Harbor Gateway",28
"35567","03/27/2021","Los Angeles - Harbor Pines",37
"35568","03/27/2021","Los Angeles - Harvard Heights",27
"35569","03/27/2021","Los Angeles - Harvard Park",26
"35570","03/27/2021","Los Angeles - Highland Park",36
"35571","03/27/2021","Los Angeles - Historic Filipinotown",34
"35572","03/27/2021","Los Angeles - Hollywood",28
"35573","03/27/2021","Los Angeles - Hollywood Hills",40
"35574","03/27/2021","Los Angeles - Hyde Park",28
"35575","03/27/2021","Los Angeles - Jefferson Park",33
"35576","03/27/2021","Los Angeles - Koreatown",28
"35577","03/27/2021","Los Angeles - Lafayette Square",30
"35578","03/27/2021","Los Angeles - Lake Balboa",32
"35579","03/27/2021","Los Angeles - Lakeview Terrace",33
"35580","03/27/2021","Los Angeles - Leimert Park",31
"35581","03/27/2021","Los Angeles - Lincoln Heights",34
"35582","03/27/2021","Los Angeles - Little Armenia",24
"35583","03/27/2021","Los Angeles - Little Bangladesh",30
"35584","03/27/2021","Los Angeles - Little Tokyo",59
"35585","03/27/2021","Los Angeles - Longwood",31
"35586","03/27/2021","Los Angeles - Los Feliz",43
"35587","03/27/2021","Los Angeles - Manchester Square",28
"35588","03/27/2021","Los Angeles - Mandeville Canyon",58
