"GEOID","CSA_Name","Block_Code","Current_Agency","Current_Outreach","Current_Outreach_Date","ZIP"
"060378001011","City of Calabasas",7913,,,"March 25, 2022",91302
"060378001012","City of Calabasas",10583,,,"March 25, 2022",91302
"060378001021","Unincorporated - Santa Monica Mountains",10361,,,"March 25, 2022",90290
"060378001022","Unincorporated - Santa Monica Mountains",10225,,,"March 25, 2022",90290
"060378001023","Unincorporated - Santa Monica Mountains",9716,,20,"March 25, 2022",90290
"060378002021","Unincorporated - Santa Monica Mountains",9712,,,"March 25, 2022",91302
"060378002022","City of Calabasas",8985,,,"March 25, 2022",91302
"060378002031","City of Hidden Hills",9171,,,"March 25, 2022",91302
"060378002032","Unincorporated - Santa Monica Mountains",9677,,,"March 25, 2022",91302
"060378002041","City of Calabasas",9648,,1,"March 25, 2022",91302
"060378002042","City of Calabasas",9631,,,"March 25, 2022",91302
"060378003241","City of Agoura Hills",8526,,,"March 25, 2022",91301
"060378003242","City of Westlake Village",8673,,,"March 25, 2022",91301
"060378003243","City of Agoura Hills",9588,,,"March 25, 2022",91301
"060378003244","City of Agoura Hills",9559,,,"March 25, 2022",91301
"060378003251","City of Westlake Village",9897,,,"March 25, 2022",91361
"060378003252","City of Westlake Village",9918,,,"March 25, 2022",91361
"060378003261","Unincorporated - Santa Monica Mountains",9700,,,"March 25, 2022",91301
"060378003262","Unincorporated - Santa Monica Mountains",9707,,,"March 25, 2022",91301
"060378003263","Unincorporated - Santa Monica Mountains",9704,,,"March 25, 2022",91361
"060378003271","City of Agoura Hills",9513,,,"March 25, 2022",91301
"060378003272","City of Agoura Hills",9228,,,"March 25, 2022",91301
"060378003273","City of Agoura Hills",7603,,,"March 25, 2022",91301
"060378003281","Unincorporated - Santa Monica Mountains",9620,,,"March 25, 2022",91301
"060378003282","City of Calabasas",8523,,,"March 25, 2022",91302
"060378003291","Unincorporated - Santa Monica Mountains",9713,,,"March 25, 2022",91301
"060378003292","City of Agoura Hills",8661,,,"March 25, 2022",91301
"060378003293","City of Calabasas",9611,,,"March 25, 2022",91302
"060378003301","Unincorporated - Santa Monica Mountains",9624,,,"March 25, 2022",90265
"060378003311","City of Westlake Village",8806,,8,"March 25, 2022",91362
"060378003321","City of Agoura Hills",8978,,,"March 25, 2022",91301
"060378003322","City of Agoura Hills",10345,,,"March 25, 2022",91301
"060378003323","City of Agoura Hills",9666,,,"March 25, 2022",91301
"060378003324","City of Agoura Hills",9265,,,"March 25, 2022",91301
"060378003325","City of Agoura Hills",9695,,,"March 25, 2022",91301
"060378003326","City of Agoura Hills",10387,,,"March 25, 2022",91301
"060378004061","Unincorporated - Santa Monica Mountains",9229,,,"March 25, 2022",90265
"060378004062","City of Malibu",10441,,,"March 25, 2022",90265
"060378004063","Unincorporated - Santa Monica Mountains",9706,,,"March 25, 2022",90265
"060378004081","City of Malibu",9715,,,"March 25, 2022",90265
"060378004082","City of Malibu",10388,,,"March 25, 2022",90265
"060378004083","City of Malibu",9714,,,"March 25, 2022",90265
"060378004084","City of Malibu",9711,,7,"March 25, 2022",90265
"060378004101","Unincorporated - Santa Monica Mountains",9710,,,"March 25, 2022",90265
"060378005041","Unincorporated - Santa Monica Mountains",10445,,10,"March 25, 2022",90265
"060378005061","Unincorporated - Santa Monica Mountains",9874,,,"March 25, 2022",90265
"060378005062","City of Malibu",10389,,,"March 25, 2022",
"060378005063","Unincorporated - Santa Monica Mountains",10390,,,"March 25, 2022",90265
"060379001021","Unincorporated - Hi Vista",8894,,24,"March 25, 2022",93535
"060379001031","Unincorporated - Lake Los Angeles",7605,,1,"March 25, 2022",93535
"060379001032","Unincorporated - Lake Los Angeles",7680,,,"March 25, 2022",93535
"060379001033","Unincorporated - Lake Los Angeles",6961,,13,"March 25, 2022",93535
"060379001041","Unincorporated - Lake Los Angeles",6684,"H.E.L.P.E.R. Foundation",33,"March 25, 2022",93591
"060379001042","Unincorporated - Lake Los Angeles",7714,,,"March 25, 2022",93591
"060379001043","Unincorporated - Lake Los Angeles",6922,"H.E.L.P.E.R. Foundation",10,"March 25, 2022",93591
"060379002011","Unincorporated - Roosevelt",8811,,,"March 25, 2022",93535
"060379003001","Unincorporated - North Lancaster",7837,,5,"March 25, 2022",93535
"060379005011","City of Lancaster",6006,"H.E.L.P.E.R. Foundation",9,"March 25, 2022",93535
"060379005012","City of Lancaster",4174,"The Children's Center of the Antelope Valley",16,"March 25, 2022",93535
"060379005013","City of Lancaster",6087,"H.E.L.P.E.R. Foundation",,"March 25, 2022",93535
"060379005041","City of Lancaster",7011,"The Children's Center of the Antelope Valley",49,"March 25, 2022",93535
"060379005042","City of Lancaster",6100,,5,"March 25, 2022",93535
"060379005051","City of Lancaster",5132,"H.E.L.P.E.R. Foundation",45,"March 25, 2022",93535
"060379005052","City of Lancaster",6024,"H.E.L.P.E.R. Foundation",8,"March 25, 2022",93535
"060379005061","City of Lancaster",5171,"H.E.L.P.E.R. Foundation",,"March 25, 2022",93535
"060379005062","City of Lancaster",8014,,1,"March 25, 2022",93535
"060379005071","City of Lancaster",6071,,3,"March 25, 2022",93535
"060379005072","City of Lancaster",5083,"H.E.L.P.E.R. Foundation",3,"March 25, 2022",93535
"060379005073","City of Lancaster",3298,"H.E.L.P.E.R. Foundation",24,"March 25, 2022",93535
"060379005081","City of Lancaster",6070,,28,"March 25, 2022",93535
"060379006021","City of Lancaster",4019,"DPH",37,"March 25, 2022",93535
"060379006022","City of Lancaster",6078,"H.E.L.P.E.R. Foundation",28,"March 25, 2022",93535
"060379006051","City of Lancaster",6018,"H.E.L.P.E.R. Foundation",37,"March 25, 2022",93535
"060379006052","City of Lancaster",7115,,,"March 25, 2022",93535
"060379006053","City of Lancaster",5072,"DPH",,"March 25, 2022",93535
"060379006061","City of Lancaster",5110,"DPH",106,"March 25, 2022",93535
"060379006062","City of Lancaster",5016,"DPH",62,"March 25, 2022",93534
"060379006071","City of Lancaster",6009,"H.E.L.P.E.R. Foundation",9,"March 25, 2022",93535
"060379006072","City of Lancaster",5074,"DPH",23,"March 25, 2022",93535
"060379006081","City of Lancaster",5155,"DPH",81,"March 25, 2022",93535
"060379006082","City of Lancaster",5020,"DPH",40,"March 25, 2022",93535
"060379006091","City of Lancaster",5060,"DPH",82,"March 25, 2022",93535
"060379006092","City of Lancaster",5033,"DPH",,"March 25, 2022",93535
"060379007011","City of Lancaster",5089,"The Children's Center of the Antelope Valley",4,"March 25, 2022",93534
"060379007012","City of Lancaster",5168,"The Children's Center of the Antelope Valley",,"March 25, 2022",93534
"060379007013","City of Lancaster",5063,"The Children's Center of the Antelope Valley",9,"March 25, 2022",93534
"060379007014","City of Lancaster",8054,,,"March 25, 2022",93534
"060379007031","City of Lancaster",5156,"The Children's Center of the Antelope Valley",22,"March 25, 2022",93534
"060379007032","City of Lancaster",6059,"The Children's Center of the Antelope Valley",,"March 25, 2022",93534
"060379007033","City of Lancaster",4168,"The Children's Center of the Antelope Valley",10,"March 25, 2022",93534
"060379007041","City of Lancaster",6069,"The Children's Center of the Antelope Valley",20,"March 25, 2022",93534
"060379007042","City of Lancaster",9006,,,"March 25, 2022",93534
"060379007051","City of Lancaster",9014,,,"March 25, 2022",93534
"060379007052","City of Lancaster",6065,"H.E.L.P.E.R. Foundation",15,"March 25, 2022",93534
"060379007053","City of Lancaster",9001,,24,"March 25, 2022",93534
"060379008031","City of Lancaster",10087,,,"March 25, 2022",93534
"060379008032","City of Lancaster",10028,"The Children's Center of the Antelope Valley",,"March 25, 2022",93534
"060379008033","City of Lancaster",10029,"The Children's Center of the Antelope Valley",30,"March 25, 2022",93534
"060379008034","City of Lancaster",7086,,41,"March 25, 2022",93534
"060379008041","City of Lancaster",4108,"The Children's Center of the Antelope Valley",2,"March 25, 2022",93534
"060379008042","City of Lancaster",6017,"The Children's Center of the Antelope Valley",1,"March 25, 2022",93534
"060379008051","City of Lancaster",4107,"The Children's Center of the Antelope Valley",5,"March 25, 2022",93534
"060379008052","City of Lancaster",5107,"The Children's Center of the Antelope Valley",10,"March 25, 2022",93534
"060379008053","City of Lancaster",8016,,,"March 25, 2022",93534
"060379008061","City of Lancaster",5129,"DPH",50,"March 25, 2022",93534
"060379008062","City of Lancaster",4161,"The Children's Center of the Antelope Valley",84,"March 25, 2022",93534
"060379009001","Unincorporated - Del Sur",8747,,,"March 25, 2022",93536
"060379009002","Unincorporated - North Lancaster",9577,,5,"March 25, 2022",93536
"060379010031","City of Lancaster",8012,,,"March 25, 2022",93536
"060379010041","City of Lancaster",6023,,3,"March 25, 2022",93536
"060379010042","City of Lancaster",9012,"The Children's Center of the Antelope Valley",47,"March 25, 2022",93536
"060379010043","City of Lancaster",7051,,3,"March 25, 2022",93536
"060379010071","City of Lancaster",9010,,,"March 25, 2022",93536
"060379010072","City of Lancaster",7081,,,"March 25, 2022",93536
"060379010081","City of Lancaster",6097,"The Children's Center of the Antelope Valley",429,"March 25, 2022",93536
"060379010082","City of Lancaster",7001,,13,"March 25, 2022",93536
"060379010091","City of Lancaster",5152,"The Children's Center of the Antelope Valley",14,"March 25, 2022",93536
"060379010092","City of Lancaster",5143,"The Children's Center of the Antelope Valley",6,"March 25, 2022",93536
"060379010093","City of Lancaster",8026,,,"March 25, 2022",93536
"060379010101","City of Lancaster",10046,,,"March 25, 2022",93536
"060379010102","City of Lancaster",8030,,,"March 25, 2022",93536
"060379010103","City of Lancaster",5088,"The Children's Center of the Antelope Valley",2,"March 25, 2022",93536
"060379010104","City of Lancaster",10030,,,"March 25, 2022",93536
"060379010111","City of Lancaster",6076,"H.E.L.P.E.R. Foundation",20,"March 25, 2022",93536
"060379010112","City of Lancaster",6093,"H.E.L.P.E.R. Foundation",15,"March 25, 2022",93536
"060379010113","City of Lancaster",6007,"H.E.L.P.E.R. Foundation",8,"March 25, 2022",93536
"060379011011","City of Lancaster",7644,,5,"March 25, 2022",93536
"060379011012","Unincorporated - Quartz Hill",7643,,84,"March 25, 2022",93536
"060379011021","Unincorporated - Quartz Hill",6890,,,"March 25, 2022",93536
"060379011022","Unincorporated - Quartz Hill",8955,,,"March 25, 2022",93536
"060379011023","Unincorporated - Quartz Hill",7554,,,"March 25, 2022",93536
"060379012051","City of Lancaster",9016,,,"March 25, 2022",93536
"060379012052","City of Lancaster",9015,,7,"March 25, 2022",93536
"060379012053","City of Lancaster",9013,,1,"March 25, 2022",93536
"060379012054","City of Lancaster",7111,,,"March 25, 2022",93536
"060379012091","Unincorporated - West Antelope Valley",9702,,,"March 25, 2022",93536
"060379012101","Unincorporated - Elizabeth Lake",9698,,,"March 25, 2022",93536
"060379012131","Unincorporated - Leona Valley",9220,,,"March 25, 2022",93551
"060379100011","City of Palmdale",7079,,,"March 25, 2022",93591
"060379100012","Unincorporated - Sun Village",5130,"H.E.L.P.E.R. Foundation",51,"March 25, 2022",93543
"060379100013","Unincorporated - Sun Village",6046,,11,"March 25, 2022",93543
"060379100021","Unincorporated - Littlerock/Pearblossom",7776,,1,"March 25, 2022",93543
"060379100022","Unincorporated - Littlerock",9554,,,"March 25, 2022",93543
"060379100023","Unincorporated - Littlerock",7583,,19,"March 25, 2022",93543
"060379101011","Unincorporated - Palmdale",7883,,2,"March 25, 2022",93552
"060379102011","City of Palmdale",7035,,,"March 25, 2022",93551
"060379102012","City of Palmdale",6081,"H.E.L.P.E.R. Foundation",56,"March 25, 2022",93551
"060379102021","Unincorporated - White Fence Farms",8581,,,"March 25, 2022",93551
"060379102022","Unincorporated - White Fence Farms",9161,,,"March 25, 2022",93551
"060379102051","Unincorporated - Anaverde",7935,,,"March 25, 2022",93551
"060379102061","City of Palmdale",8011,,,"March 25, 2022",93551
"060379102071","City of Palmdale",6072,,3,"March 25, 2022",93551
"060379102072","City of Palmdale",6099,"H.E.L.P.E.R. Foundation",12,"March 25, 2022",93551
"060379102073","City of Palmdale",7002,,,"March 25, 2022",93551
"060379102081","City of Palmdale",6043,"H.E.L.P.E.R. Foundation",8,"March 25, 2022",93551
"060379102082","Unincorporated - Desert View Highlands",6019,"H.E.L.P.E.R. Foundation",5,"March 25, 2022",93551
"060379102091","City of Palmdale",7007,,,"March 25, 2022",93551
"060379102101","City of Palmdale",7044,,,"March 25, 2022",93551
"060379103011","Unincorporated - Quartz Hill",9164,,1,"March 25, 2022",93536
"060379103012","Unincorporated - Quartz Hill",9659,,21,"March 25, 2022",93536
"060379103021","City of Palmdale",8056,,,"March 25, 2022",93551
"060379103022","City of Palmdale",7017,,,"March 25, 2022",93551
"060379103023","City of Palmdale",6074,,,"March 25, 2022",93551
"060379104011","City of Palmdale",6066,"H.E.L.P.E.R. Foundation",67,"March 25, 2022",93551
"060379104012","City of Palmdale",8062,,,"March 25, 2022",93551
"060379104021","City of Palmdale",4126,"Soledad Enrichment Action, Inc (SEA)",341,"March 25, 2022",93550
"060379104022","City of Palmdale",3201,"Soledad Enrichment Action, Inc (SEA)",320,"March 25, 2022",93550
"060379104031","City of Palmdale",5050,,251,"March 25, 2022",93550
"060379104041","City of Palmdale",6045,"Soledad Enrichment Action, Inc (SEA)",234,"March 25, 2022",93550
"060379104042","City of Palmdale",5104,,220,"March 25, 2022",93550
"060379105011","City of Palmdale",5019,"Soledad Enrichment Action, Inc (SEA)",376,"March 25, 2022",93550
"060379105012","City of Palmdale",4101,"Soledad Enrichment Action, Inc (SEA)",329,"March 25, 2022",93550
"060379105013","City of Palmdale",3180,"Soledad Enrichment Action, Inc (SEA)",319,"March 25, 2022",93550
"060379105021","City of Palmdale",4205,"Soledad Enrichment Action, Inc (SEA)",430,"March 25, 2022",93550
"060379105022","City of Palmdale",3306,"DPH",159,"March 25, 2022",93550
"060379105041","City of Palmdale",10001,,32,"March 25, 2022",93550
"060379105042","City of Palmdale",7098,,31,"March 25, 2022",93550
"060379105043","City of Palmdale",5096,"Soledad Enrichment Action, Inc (SEA)",283,"March 25, 2022",93550
"060379105051","City of Palmdale",6015,"Soledad Enrichment Action, Inc (SEA)",219,"March 25, 2022",93550
"060379105052","City of Palmdale",5144,,185,"March 25, 2022",93550
"060379106011","City of Palmdale",7099,"The Children's Center of the Antelope Valley",2,"March 25, 2022",93550
"060379106012","City of Palmdale",4103,"DPH",,"March 25, 2022",93550
"060379106013","City of Palmdale",5090,"DPH",1,"March 25, 2022",93550
"060379106021","City of Palmdale",5015,"DPH",7,"March 25, 2022",93550
"060379106031","City of Palmdale",6055,"DPH",,"March 25, 2022",93550
"060379106032","City of Palmdale",4207,"The Children's Center of the Antelope Valley",32,"March 25, 2022",93550
"060379106033","City of Palmdale",4115,"The Children's Center of the Antelope Valley",4,"March 25, 2022",93550
"060379106034","City of Palmdale",4011,"DPH",5,"March 25, 2022",93550
"060379106051","City of Palmdale",4189,"DPH",5,"March 25, 2022",93550
"060379106052","City of Palmdale",8002,,,"March 25, 2022",93550
"060379106061","City of Palmdale",5118,"The Children's Center of the Antelope Valley",,"March 25, 2022",93550
"060379106062","City of Palmdale",4226,"The Children's Center of the Antelope Valley",4,"March 25, 2022",93550
