"GEOID","Pop_total","Limited_Eng_per","Poverty_per","Uninsured_per","NonHisp_asian_per","NonHisp_pi_per","NonHisp_black_per","NonHisp_white_per","Hisp_per","NonHisp_ai_per","Male_per","Female_per","Age_5under_per","Age_5to14_per","Age_15to17_per","Age_18to20_per","Age_21to64_per","Age_65above_per"
"060372379003",896,0,13.9508928571429,1.5625,0,0,86.1607142857143,13.6160714285714,0.223214285714286,0,41.2946428571429,58.7053571428571,4.91071428571429,1.5625,5.02232142857143,6.69642857142857,56.3616071428571,25.4464285714286
"060374602001",1078,2.87569573283859,1.2987012987013,0.834879406307978,0.556586270871985,5.00927643784787,53.1539888682746,26.7161410018553,14.5640074211503,0,52.9684601113172,47.0315398886827,0,17.8107606679035,1.66975881261596,0,48.0519480519481,32.4675324675325
"060374602005",1718,0,0,3.49243306169965,18.1024447031432,0,30.500582072177,34.6332945285215,9.48777648428405,0,52.9685681024447,47.0314318975553,5.18044237485448,6.51920838183935,5.18044237485448,1.39697322467986,66.4144353899884,15.3084982537835
"060374602002",1357,12.32,7.77000777000777,11.3485630066323,0,0,24.0972733971997,23.0655858511422,49.8157700810612,0,38.0987472365512,61.9012527634488,7.88504053058217,13.1171702284451,4.86366985998526,9.13780397936625,49.5946941783346,15.4016212232867
"060371034002",1069,3.46117867165575,0,1.36852394916911,1.12254443405051,0,0.187090739008419,24.3217960710945,70.1590271281572,0,45.9307764265669,54.0692235734331,0,0,0,1.0289990645463,76.800748362956,22.1702525724977
"060371034003",754,0,8.22281167108753,6.76392572944297,21.6180371352785,0,0,66.3129973474801,8.75331564986737,0,49.867374005305,50.132625994695,14.7214854111406,12.7320954907162,0,0,69.3633952254642,3.18302387267904
"060371034004",1096,14.6897810218978,5.2007299270073,3.92335766423358,27.463503649635,0,2.46350364963504,61.5875912408759,3.92335766423358,0,45.3467153284672,54.6532846715328,0,11.4963503649635,1.18613138686131,0,65.5109489051095,21.8065693430657
"060371034001",917,2.91806958473625,22.0283533260633,7.08833151581243,12.4318429661941,0,3.16248636859324,47.8735005452563,35.0054525627045,0,46.1286804798255,53.8713195201745,2.83533260632497,5.56161395856052,1.19956379498364,0,71.4285714285714,18.9749182115594
"060375517002",1407,10.9375,6.62865288667142,16.2046908315565,5.54371002132196,0,0,10.9452736318408,83.1556503198294,0,52.8073916133618,47.1926083866382,9.02629708599858,13.5039090262971,1.27931769722815,5.89907604832978,57.0717839374556,13.2196162046908
"060375517004",1070,7.56646216768916,11.8691588785047,6.35514018691589,0,5.70093457943925,16.6355140186916,10.1869158878505,66.0747663551402,0,44.8598130841121,55.1401869158878,8.5981308411215,31.9626168224299,1.96261682242991,1.1214953271028,47.7570093457944,8.5981308411215
"060375517005",696,6.90161527165932,0,5.17241379310345,0,0,0,2.72988505747126,95.9770114942529,0,50.2873563218391,49.7126436781609,2.1551724137931,16.9540229885057,4.31034482758621,11.4942528735632,59.051724137931,6.03448275862069
"060375517003",1155,9.75609756097561,24.1558441558442,4.15584415584416,7.96536796536797,0,1.81818181818182,9.6969696969697,72.6406926406926,0,45.8874458874459,54.1125541125541,4.15584415584416,18.1818181818182,12.4675324675325,2.94372294372294,46.7532467532467,15.4978354978355
"060375357013",1871,24.7459653317394,16.2479957242116,25.1202565473009,0,0,0,1.17584179583111,98.8241582041689,0,51.7904863709246,48.2095136290754,10.58257616248,14.8049171566007,4.54302512025655,3.26028861571352,61.9989310529129,4.81026189203634
"060375357012",2004,21.2506917542889,8.87218045112782,11.0778443113772,4.59081836327345,0,0,0.698602794411178,94.7105788423154,0,50.5988023952096,49.4011976047904,9.83033932135729,13.1736526946108,4.79041916167665,3.0938123752495,57.934131736527,11.1776447105788
"060375357011",1362,26.1623325453113,5.06607929515418,13.8032305433186,0,0,0,0,98.6784140969163,0,48.0176211453744,51.9823788546256,6.82819383259912,8.73715124816446,1.3215859030837,6.97503671071953,70.6314243759178,5.50660792951542
"060375360002",2574,29.4972995429996,16.5501165501165,20.9013209013209,0,0,0,0.815850815850816,98.0963480963481,1.08780108780109,50.6604506604507,49.3395493395493,6.48795648795649,14.996114996115,6.02175602175602,4.62315462315462,61.0722610722611,6.7987567987568
"060375360001",1127,23.2767232767233,16.786355475763,9.93788819875776,1.24223602484472,0,0,1.59716060337178,97.1606033717835,0,44.9866903283052,55.0133096716948,11.1801242236025,13.0434782608696,2.92812777284827,7.89707187222715,55.9006211180124,9.05057675244011
"060375361021",1001,1.64126611957796,2.1978021978022,2.3976023976024,0,0.999000999000999,1.1988011988012,13.3866133866134,83.6163836163836,0,46.2537462537463,53.7462537462537,14.7852147852148,16.1838161838162,3.7962037962038,1.998001998002,55.6443556443556,7.59240759240759
"060375361023",1602,13.7254901960784,2.62172284644195,15.6679151061174,0,0,0,32.521847690387,67.478152309613,0,48.2521847690387,51.7478152309613,4.49438202247191,2.05992509363296,7.36579275905119,0,55.4307116104869,30.6491885143571
"060375361022",552,13.768115942029,41.1231884057971,46.0144927536232,0,0,0,10.5072463768116,89.4927536231884,0,55.6159420289855,44.3840579710145,0,13.0434782608696,6.15942028985507,3.26086956521739,61.5942028985507,15.9420289855072
"060371397031",2861,4.31681681681682,7.49472202674173,6.46067415730337,6.43131772107655,0,3.91471513456833,80.6011883956658,0.978678783642083,0,46.2076197133869,53.7923802866131,6.88570429919609,11.4295700803915,5.94197832925551,1.85249912617966,51.1359664452988,22.7542817196784
"060371416001",1991,0.759219088937093,11.9537920642893,0.401808136614766,10.2963335007534,0,7.58412857860372,65.9467604218985,9.79407332998493,0,48.6187845303867,51.3812154696133,7.38322451029633,11.401305876444,3.96785534907082,3.41536916122551,54.9974886991462,18.8347564038172
"060371416003",1510,1.47679324894515,1.9205298013245,0,6.88741721854305,0,0,81.523178807947,10.3311258278146,0,52.2516556291391,47.7483443708609,5.82781456953642,9.33774834437086,4.10596026490066,0.397350993377483,53.5099337748344,26.8211920529801
"060374308011",565,6.90265486725664,3.1858407079646,19.2920353982301,60,0,9.55752212389381,2.83185840707965,27.6106194690265,0,40.353982300885,59.646017699115,0,2.47787610619469,0,0,92.212389380531,5.30973451327434
"060374308031",954,3.98593200468933,4.61215932914046,1.88679245283019,76.4150943396226,0,0,16.6666666666667,1.0482180293501,0,51.1530398322851,48.8469601677149,10.5870020964361,7.65199161425577,1.57232704402516,3.0398322851153,41.2997903563941,35.8490566037736
"060375039011",1456,4.82912332838039,11.5650969529086,7.54847645429363,5.49450549450549,0,0.274725274725275,34.1346153846154,56.25,0,56.3186813186813,43.6813186813187,7.55494505494505,12.4313186813187,2.12912087912088,1.64835164835165,62.5,13.7362637362637
"060375039012",1486,5.34682080924856,2.48990578734859,4.1049798115747,32.0323014804845,0,1.14401076716016,31.2920592193809,34.2530282637954,0,50,50,6.86406460296097,11.507402422611,2.08613728129206,3.90309555854643,56.4602960969044,19.1790040376851
"060375301023",945,12.9650507328072,7.51322751322751,14.1798941798942,0.740740740740741,0,0,2.53968253968254,96.7195767195767,0,42.1164021164021,57.8835978835979,6.13756613756614,7.61904761904762,4.12698412698413,0,69.9470899470899,12.1693121693122
"060375301024",1363,25.6797583081571,31.3091482649842,5.6782334384858,21.8635363169479,0,1.90755685986794,8.73074101247249,67.1313279530447,0,47.7622890682318,52.2377109317682,2.86133528980191,5.72267057960381,0.366837857666911,4.40205429200293,43.2134996331621,43.4336023477623
"060375301022",1419,18.6781609195402,25.2290345313601,17.2019985724483,5.99013389711064,0,0,20.5778717406624,73.4319943622269,0,37.3502466525722,62.6497533474278,1.90274841437632,9.02043692741367,10.5708245243129,8.80902043692741,57.5052854122622,12.1916842847075
"060375301021",1135,11.90036900369,3.9647577092511,5.02202643171806,1.67400881057269,0,0,13.1277533039648,83.8766519823789,0,49.0748898678414,50.9251101321586,4.49339207048458,7.48898678414097,2.90748898678414,2.20264317180617,66.9603524229075,15.9471365638767
"060371046102",1480,24.1051862673484,9.45945945945946,12.4324324324324,0,0,0,1.01351351351351,97.027027027027,0.945945945945946,48.9864864864865,51.0135135135135,7.5,15.2027027027027,2.63513513513514,4.59459459459459,60.472972972973,9.59459459459459
"060371046101",1906,30.4665542439573,16.504854368932,15.4249737670514,0,0,0,2.67576075550892,97.3242392444911,0,51.8363064008394,48.1636935991605,6.66316894018888,12.3294858342078,6.03357817418678,4.72193074501574,60.3882476390346,9.86358866736621
"060371065101",1876,5.61307901907357,10.9552438209753,8.08283233132933,6.13006396588486,0,6.71641791044776,10.4477611940298,75.8528784648188,0,68.7633262260128,31.2366737739872,2.18550106609808,14.9786780383795,16.5245202558635,4.53091684434968,50.4797441364606,11.3006396588486
"060371066411",2372,3.82165605095541,3.07757166947723,5.81787521079258,19.1821247892074,0,0.252951096121417,66.8634064080944,8.38954468802698,0,45.4047217537943,54.5952782462057,7.33558178752108,8.76897133220911,3.49915682967959,2.31871838111298,57.3355817875211,20.7419898819562
"060371132132",2052,4.19766206163656,5.0682261208577,1.94931773879142,30.5555555555556,0,4.58089668615984,25.4385964912281,34.307992202729,0,50.8284600389864,49.1715399610136,8.28460038986355,10.7212475633528,4.23976608187134,8.13840155945419,62.8167641325536,5.79922027290448
"060371132332",2112,20.9814722083125,16.4299242424242,18.9867424242424,9.75378787878788,0,1.18371212121212,25.6628787878788,59.9431818181818,0,41.1458333333333,58.8541666666667,5.44507575757576,7.14962121212121,4.92424242424242,7.52840909090909,69.3655303030303,5.58712121212121
"060371133032",1749,5.60633759902498,7.94420861127956,2.85021224984839,10.9777015437393,0,3.03030303030303,47.4556889651229,35.6775300171527,0.914808461978273,55.746140651801,44.253859348199,6.17495711835334,6.68953687821612,7.66152086906804,2.1726700971984,55.9748427672956,21.3264722698685
"060379200281",7091,1.1086118251928,4.01917924129178,2.35742518351214,16.1049217317727,0,4.68199125652235,42.0251022422789,32.3790720631787,0.676914398533352,47.1583697644902,52.8416302355098,12.2267663235087,16.0767169651671,5.59864617120293,2.52432661119729,55.9864617120293,7.58708221689466
"060379200342",1245,10.6607929515419,26.2040816326531,13.1726907630522,5.78313253012048,0,0,17.9116465863454,65.6224899598394,0,62.9718875502008,37.0281124497992,8.83534136546185,25.6224899598394,5.70281124497992,0,57.5100401606426,2.32931726907631
"060379200341",2545,4.32672866963203,3.27933623073884,4.08644400785855,13.7917485265226,0,1.45383104125737,47.229862475442,34.1060903732809,0.667976424361493,49.1159135559921,50.8840864440079,2.82907662082515,12.0235756385069,6.09037328094303,4.59724950884086,60.9430255402751,13.516699410609
"060379203121",1334,3.1331592689295,24.2287434161023,2.40782543265613,3.59820089955022,0,4.19790104947526,56.071964017991,32.2338830584708,0,46.7766116941529,53.2233883058471,13.8680659670165,13.2683658170915,4.49775112443778,5.32233883058471,51.5742128935532,11.4692653673163
"060379203303",637,12.0879120879121,24.6467817896389,4.23861852433281,8.6342229199372,0,6.90737833594976,44.8979591836735,35.9497645211931,0,30.7692307692308,69.2307692307692,0,1.72684458398744,7.37833594976452,0,48.1946624803768,42.7001569858713
"060379203302",680,0,0,0,6.17647058823529,0,0,76.1764705882353,16.6176470588235,0,55.7352941176471,44.2647058823529,0,6.76470588235294,3.38235294117647,1.02941176470588,54.5588235294118,34.2647058823529
"060379302002",94,13.8297872340426,24.468085106383,0,13.8297872340426,0,13.8297872340426,67.0212765957447,0,0,72.3404255319149,27.6595744680851,0,0,0,0,58.5106382978723,41.4893617021277
"060379302001",367,0,32.6975476839237,5.72207084468665,0,0,2.99727520435967,49.3188010899183,47.6839237057221,0,49.0463215258856,50.9536784741144,0,20.1634877384196,1.08991825613079,0,77.3841961852861,1.36239782016349
"060375400003",543,24.812030075188,8.83977900552486,14.7329650092081,0,0,2.39410681399632,1.10497237569061,96.5009208103131,0,61.878453038674,38.121546961326,2.02578268876611,1.84162062615101,3.31491712707182,15.2854511970534,60.2209944751381,17.3112338858195
"060375400004",2515,18.6880604058518,18.667730355006,12.286282306163,1.23260437375746,0,0.318091451292247,1.07355864811133,97.375745526839,0,48.0318091451292,51.9681908548708,15.7455268389662,18.0119284294235,3.02186878727634,6.44135188866799,51.1729622266402,5.60636182902585
"060375409023",1776,19.185360094451,35.7545045045045,27.3648648648649,0,0,58.0518018018018,0.506756756756757,37.7815315315315,0,60.6418918918919,39.3581081081081,4.61711711711712,11.5990990990991,3.04054054054054,2.30855855855856,64.9774774774775,13.4572072072072
"060375409021",1710,18.877236273905,18.0701754385965,9.70760233918129,0,0,42.8654970760234,1.75438596491228,55.3801169590643,0,42.6900584795322,57.3099415204678,5.2046783625731,12.046783625731,2.57309941520468,4.73684210526316,69.1812865497076,6.25730994152047
"060375409024",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"060375415001",1486,13.0496453900709,21.7362045760431,6.19111709286676,0,0,6.46029609690444,0,93.0686406460296,0,49.1251682368775,50.8748317631225,5.11440107671602,13.9300134589502,5.3835800807537,3.02826379542396,67.9004037685061,4.64333781965007
"060372212202",2167,34.1404358353511,15.8649398704903,17.3511767420397,12.3211813567144,0,0.50761421319797,2.76880479926165,84.402399630826,0,52.4227041993539,47.5772958006461,4.70696815874481,12.0443008767882,4.70696815874481,6.18366405168436,62.9441624365482,9.41393631748962
"060372218201",1019,4.41323971915747,44.6506550218341,4.31795878312071,19.9214916584887,0,16.6830225711482,36.0157016683023,26.3002944062807,0,44.7497546614328,55.2502453385672,2.15897939156035,3.72914622178607,0.294406280667321,16.0942100098135,71.1481844946025,6.57507360157017
"060372240101",1180,21.864406779661,40.1360544217687,22.9591836734694,7.03389830508475,0,14.6610169491525,6.86440677966102,71.4406779661017,0,53.9830508474576,46.0169491525424,0,13.3050847457627,4.15254237288136,4.15254237288136,71.271186440678,7.11864406779661
"060374635002",1246,1.36986301369863,2.87610619469027,0.321027287319422,27.76886035313,0.321027287319422,4.49438202247191,49.6789727126806,14.446227929374,0.160513643659711,47.9133226324238,52.0866773675762,0.401284109149278,1.76565008025682,0.802568218298555,49.5987158908507,38.5232744783307,8.90850722311396
"060374635001",1970,0.41371158392435,8.92274211099021,5.12690355329949,28.7309644670051,0,5.78680203045685,42.8934010152284,19.1370558375635,0.913705583756345,43.5532994923858,56.4467005076142,14.1116751269036,6.49746192893401,2.33502538071066,5.32994923857868,67.3096446700508,4.41624365482233
"060375776021",1491,0.864553314121038,11.8041582830315,0,23.0717639168343,0,9.25553319919517,58.4842387659289,5.16431924882629,0.804828973843058,47.6190476190476,52.3809523809524,6.90811535881958,1.74379610999329,1.00603621730382,1.74379610999329,56.5392354124749,32.0590207914152
"060376002011",2133,12.1822033898305,26.6509433962264,6.69811320754717,0.093764650726676,0,38.3966244725738,0.328176277543366,58.6966713548992,0.375058602906704,45.1007969995312,54.8992030004688,11.4861697140178,24.6132208157525,4.82887951242382,4.26629160806376,50.9610876699484,3.84435067979372
"060376002012",1702,15.1495862507957,37.2502937720329,5.69917743830787,0,0,46.2984723854289,3.29024676850764,50.4112808460635,0,49.4124559341951,50.5875440658049,7.69682726204465,22.2091656874266,2.23266745005875,4.05405405405405,58.9894242068155,4.81786133960047
"060376008011",549,7.65027322404372,13.4790528233151,2.9143897996357,2.73224043715847,0,72.3132969034608,5.10018214936248,3.82513661202186,0,43.8979963570128,56.1020036429873,0,5.64663023679417,1.82149362477231,2.55009107468124,67.3952641165756,22.5865209471767
"060376008014",1536,1.38217000691085,8.984375,6.8359375,2.40885416666667,0,76.6276041666667,0.1953125,17.4479166666667,0,49.1536458333333,50.8463541666667,5.79427083333333,15.3645833333333,4.75260416666667,3.77604166666667,52.34375,17.96875
"060374037223",2589,7.28421052631579,20.2098717450447,4.64396284829721,18.1923522595597,0,2.89687137891078,22.7114716106605,54.1521823097721,0,54.1135573580533,45.8864426419467,8.26573966782542,15.6044804943994,4.59636925453843,4.28736964078795,54.6156817303978,12.630359212051
"060374616001",1602,23.8368387507967,18.039950062422,15.605493133583,8.1772784019975,0,10.2372034956305,3.80774032459426,73.5330836454432,0,48.0024968789014,51.9975031210986,2.05992509363296,19.7877652933833,5.0561797752809,9.30087390761548,53.3707865168539,10.4244694132335
"060374616003",2208,12.7114548090865,15.1721014492754,9.73731884057971,14.1304347826087,0,13.8586956521739,12.7717391304348,55.9782608695652,1.72101449275362,45.606884057971,54.393115942029,6.29528985507246,19.1123188405797,5.88768115942029,2.35507246376812,58.3333333333333,8.01630434782609
"060374616004",994,15.9959758551308,19.215291750503,16.4989939637827,8.85311871227364,0,11.9718309859155,3.52112676056338,64.7887323943662,0,50.6036217303823,49.3963782696177,0,13.682092555332,6.74044265593561,4.12474849094567,61.569416498994,13.8832997987928
"060372912101",1866,15.177065767285,19.6141479099678,9.7534833869239,16.6666666666667,0.803858520900322,10.2357984994641,4.34083601286174,67.9528403001072,0,43.7299035369775,56.2700964630225,4.66237942122186,16.3987138263666,3.7513397642015,0.696677384780279,63.3440514469453,11.1468381564845
"060372912103",1414,30.5097451274363,26.3948497854077,15.0929899856938,16.3366336633663,0,8.62800565770863,4.1018387553041,67.8925035360679,1.06082036775106,53.6775106082037,46.3224893917963,5.65770862800566,14.3564356435644,1.2022630834512,4.03111739745403,65.8415841584158,8.91089108910891
"060372932022",2460,26.1955141768938,26.2899262899263,28.7520391517129,18.9837398373984,0,4.22764227642276,1.30081300813008,74.6747967479675,0,55.5284552845528,44.4715447154472,3.94308943089431,25.1626016260163,4.51219512195122,4.95934959349593,60.2032520325203,1.21951219512195
"060372932021",786,8.65384615384615,26.0471204188482,9.84654731457801,16.1577608142494,0,3.9440203562341,14.3765903307888,62.0865139949109,0,50.5089058524173,49.4910941475827,7.37913486005089,17.9389312977099,3.56234096692112,3.05343511450382,58.6513994910941,9.4147582697201
"060372932023",3494,18.474025974026,30.755964357574,17.2581568402977,11.8775042930738,0,11.1047510017172,5.18030910131654,69.8053806525472,0,51.6599885518031,48.3400114481969,11.8488838008014,15.1116199198626,3.49170005724098,3.89238694905552,58.3858042358329,7.26960503720664
"060375764021",2677,18.1242078580482,28.2208588957055,9.93098159509202,2.76428838251774,0,14.0082181546507,8.66641763167725,73.4030631303698,0,57.900635039223,42.099364960777,11.5801270078446,16.2121778109824,3.95965633171461,10.1979828165857,50.5042958535674,7.54576017930519
"060375764022",2338,13.7684398748324,29.9828913601369,13.8152266894782,16.2104362703165,0.513259195893926,11.0350727117194,10.3507271171942,60.3079555175364,0.0855431993156544,47.7331052181352,52.2668947818648,4.31993156544055,14.2001710863986,6.41573994867408,3.72112917023097,66.7664670658683,4.57656116338751
"060375767001",1094,1.24401913875598,17.1322160148976,13.9853747714808,9.14076782449726,0,13.5283363802559,61.9744058500914,8.77513711151737,0,51.0054844606947,48.9945155393053,4.47897623400366,4.02193784277879,0.36563071297989,4.75319926873857,61.6087751371115,24.7714808043876
"060375767003",2037,0.208224882873503,7.34375,3.17622950819672,6.57830142366225,0.245459008345606,8.24742268041237,61.5120274914089,20.3240058910162,0,41.3843888070692,58.6156111929308,5.69464899361807,2.79823269513991,0,1.32547864506627,72.8522336769759,17.3294059891998
"060375767002",804,0,8.2089552238806,0.995024875621891,18.6567164179104,0,4.1044776119403,65.2985074626866,11.9402985074627,0,52.363184079602,47.636815920398,4.47761194029851,0,0,0,60.1990049751244,35.3233830845771
"060375770005",679,0,4.71281296023564,0,0,0,4.56553755522828,79.6759941089838,11.7820324005891,0,57.1428571428571,42.8571428571429,0,3.53460972017673,7.80559646539028,7.51104565537555,60.9720176730486,20.1767304860088
"060375770001",2485,3.00618921308576,24.765401876785,1.93158953722334,33.6418511066398,0,15.010060362173,22.0925553319919,25.4728370221328,0.804828973843058,41.8108651911469,58.1891348088531,8.9738430583501,9.69818913480885,4.70824949698189,4.62776659959759,68.8933601609658,3.09859154929577
"060375770004",587,0,0,0,8.34752981260647,0,0,58.2623509369676,21.2947189097104,2.0442930153322,56.3884156729131,43.6115843270869,4.08858603066439,0,0,0,80.4088586030664,15.5025553662692
"060375990004",2080,5.82959641255605,20.899854862119,6.33768746976294,0.0961538461538462,0,0,38.2692307692308,60.7211538461538,0,47.1153846153846,52.8846153846154,3.50961538461538,24.9038461538462,5.33653846153846,2.69230769230769,49.2307692307692,14.3269230769231
"060375990002",579,0.177619893428064,4.34782608695652,14.4347826086957,0,0.172711571675302,0,59.2400690846287,40.587219343696,0,51.8134715025907,48.1865284974093,2.76338514680484,10.880829015544,5.00863557858376,1.89982728842832,53.0224525043178,26.4248704663212
"060375990003",627,20.2037351443124,7.33652312599681,7.97448165869219,0,0,0.478468899521531,30.3030303030303,69.2185007974482,0,58.6921850079745,41.3078149920255,6.06060606060606,12.7591706539075,0,4.14673046251994,68.2615629984051,8.7719298245614
"060374047013",663,25.3393665158371,5.42986425339367,2.11161387631976,8.29562594268477,0,0,7.23981900452489,84.4645550527903,0,55.8069381598793,44.1930618401207,0,2.71493212669683,0,1.05580693815988,60.3318250377074,35.8974358974359
"060374047032",2526,25.4529767040552,22.8594185583433,16.4687252573238,12.5494853523357,0,1.90023752969121,2.73159144893112,81.4726840855107,0,48.5748218527316,51.4251781472684,8.23436262866192,14.6872525732383,4.59224069675376,3.20665083135392,58.9865399841647,10.2929532858274
"060374051011",2791,25.5695208169678,3.51128627731996,9.74561089215335,25.2239340738087,0,0,2.22142601218201,71.9813686850591,0,57.1838050877822,42.8161949122178,8.77821569329989,11.4654245790039,1.25403081332856,4.83697599426729,62.3074166965245,11.3579362235758
"060374051012",2037,27.6758409785933,12.1321631388745,13.7204522096608,14.8257241040746,0,2.25822287677958,5.79283259695631,77.1232204221895,0,51.0554737358861,48.9445262641139,3.68188512518409,9.42562592047128,2.55277368679431,4.51644575355916,58.6647029945999,21.1585665193913
"060374056003",1079,7.59625390218522,0,5.46802594995366,34.1056533827618,0,2.5949953660797,5.28266913809083,58.0166821130677,0,50.6950880444856,49.3049119555144,10.9360518999073,7.32159406858202,1.11214087117702,1.57553290083411,66.7284522706209,12.3262279888786
"060375435023",1778,12.8621089223638,9.392575928009,16.7041619797525,40.044994375703,0,6.2429696287964,13.7232845894263,37.1203599550056,0,51.9685039370079,48.0314960629921,2.92463442069741,7.53655793025872,1.6310461192351,1.5185601799775,65.9167604049494,20.4724409448819
"060375435021",1440,20.9355828220859,21.7236467236467,11.7361111111111,14.1666666666667,0,1.04166666666667,3.125,80.5555555555556,0,54.5833333333333,45.4166666666667,9.44444444444444,5.20833333333333,3.47222222222222,5.76388888888889,54.7916666666667,21.3194444444444
"060375501004",1157,12.7256317689531,1.81503889369058,2.59291270527226,7.69230769230769,0,0,16.7675021607606,74.7623163353501,0,51.2532411408816,48.7467588591184,4.23509075194468,13.2238547968885,0.345721694036301,1.64217804667243,68.2800345721694,12.2731201382887
"060375501005",1291,7.82339271882262,0.774593338497289,2.78853601859024,14.4848954298993,0,0,3.56312935708753,81.6421378776142,0,42.292796281952,57.707203718048,0,22.1533694810225,4.570100697134,4.18280402788536,52.285050348567,16.8086754453912
"060375501002",1576,9.50413223140496,29.1878172588832,4.37817258883249,10.5964467005076,0,1.26903553299492,8.75634517766497,79.3781725888325,0,60.7233502538071,39.2766497461929,7.86802030456853,13.3883248730964,2.15736040609137,5.96446700507614,60.8502538071066,9.77157360406091
"060375501001",468,5.47945205479452,26.0683760683761,5.98290598290598,11.3247863247863,0,0,12.6068376068376,76.0683760683761,0,60.6837606837607,39.3162393162393,6.41025641025641,8.54700854700855,0,2.56410256410256,62.3931623931624,20.0854700854701
"060371246002",937,0.110864745011086,17.7161152614728,4.90928495197439,6.08324439701174,0,14.1942369263607,63.3938100320171,6.18996798292423,1.28068303094984,43.3297758804696,56.6702241195304,3.73532550693703,5.86979722518677,2.45464247598719,2.77481323372465,70.7577374599787,14.4076840981857
"060371283022",2638,35.7667210440457,19.3328278999242,35.5951478392722,0.720242608036391,0,3.10841546626232,10.235026535254,84.1167551175133,0,45.8680818802123,54.1319181197877,7.05079605761941,13.3055344958302,5.76194086429113,6.14101592115239,63.267626990144,4.47308567096285
"060371283021",2362,16.6666666666667,26.0795935647756,16.0457239627434,4.65707027942422,0,3.00592718035563,20.4487722269263,70.9991532599492,0,55.0381033022862,44.9618966977138,3.97967823878069,13.7171888230313,4.44538526672312,6.47756138865368,58.848433530906,12.5317527519052
"060371287024",1004,0,4.28286852589641,2.98804780876494,3.88446215139442,0,5.37848605577689,55.3784860557769,29.8804780876494,0,38.0478087649402,61.9521912350598,5.97609561752988,6.57370517928287,3.98406374501992,0,75.996015936255,7.47011952191235
"060375032021",2753,7.07420222991157,13.2364192807957,5.73919360697421,10.8972030512169,0,0.145296040682891,8.13657827824192,80.3487104976389,0,52.6698147475481,47.3301852524519,5.52124954594987,13.8031238648747,5.23065746458409,2.97856883399927,57.8641482019615,14.6022520886306
"060375032023",1267,7.96019900497512,17.5217048145225,10.7340173638516,4.57774269928966,0,2.1310181531176,15.5485398579321,77.7426992896606,0,49.171270718232,50.828729281768,4.81452249408051,19.6527229676401,5.68271507498027,7.26124704025256,52.8808208366219,9.70797158642462
"060375032022",1008,4.10677618069815,0,4.56349206349206,14.5833333333333,0,0,19.4444444444444,65.9722222222222,0,47.5198412698413,52.4801587301587,3.37301587301587,13.5912698412698,1.48809523809524,0.992063492063492,58.9285714285714,21.6269841269841
"060375035013",2955,9.16604057099925,7.48553929908132,11.0321489001692,6.53130287648054,0.812182741116751,0,16.2774957698816,73.6379018612521,2.19966159052453,44.906937394247,55.093062605753,9.91539763113367,15.6345177664975,4.29780033840948,3.04568527918782,55.9390862944162,11.1675126903553
"060375035011",726,7.98898071625344,3.30578512396694,9.50413223140496,0,0,0,25.6198347107438,74.3801652892562,0,40.2203856749311,59.7796143250689,0,8.26446280991736,3.4435261707989,2.20385674931129,67.2176308539945,18.870523415978
"060375035022",1443,1.58273381294964,1.59390159390159,2.07900207900208,1.8018018018018,0,0,13.2363132363132,84.961884961885,0,46.2231462231462,53.7768537768538,3.67290367290367,13.3749133749134,5.47470547470548,4.92030492030492,62.4393624393624,10.1178101178101
"060375035021",765,10.3078982597055,2.22222222222222,3.66013071895425,0,0,0,34.1176470588235,61.6993464052288,0,55.4248366013072,44.5751633986928,2.35294117647059,14.2483660130719,2.35294117647059,2.09150326797386,53.9869281045752,24.9673202614379
"060375041021",9,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0
"060371173012",1102,4.37375745526839,3.62976406533575,5.08166969147005,5.71687840290381,0,2.26860254083485,46.551724137931,42.3774954627949,0,38.2032667876588,61.7967332123412,8.71143375680581,8.8929219600726,1.4519056261343,1.99637023593466,58.529945553539,20.4174228675136
"060371174042",1107,6.53173873045078,9.4631483166515,2.82074613284804,11.4724480578139,0,0.1806684733514,56.0072267389341,32.2493224932249,0,49.1418247515808,50.8581752484191,1.806684733514,10.2077687443541,4.96838301716351,3.2520325203252,69.5573622402891,10.2077687443541
"060371174041",1705,12.1546961325967,9.27467300832342,9.03225806451613,17.7712609970674,0,3.57771260997067,40.2346041055718,37.7712609970674,0,47.3900293255132,52.6099706744868,4.4574780058651,10.2639296187683,2.34604105571848,1.87683284457478,66.3343108504399,14.7214076246334
"060372731003",784,5.94059405940594,13.5204081632653,0.892857142857143,4.46428571428571,0,5.61224489795918,62.6275510204082,26.6581632653061,0.637755102040816,54.2091836734694,45.7908163265306,9.82142857142857,11.6071428571429,2.93367346938776,0.510204081632653,49.4897959183673,25.6377551020408
"060372731001",694,0,13.1123919308357,5.04322766570605,3.45821325648415,0,2.59365994236311,69.4524495677233,23.7752161383285,0,46.9740634005764,53.0259365994236,6.62824207492795,11.671469740634,1.44092219020173,3.60230547550432,70.3170028818444,6.34005763688761
"060372653032",3401,1.86018601860186,61.7171420170538,7.23316671567186,46.0452807997648,0.529256101146722,1.8817994707439,32.6668626874449,17.1420170538077,0,50.9261981770068,49.0738018229932,1.99941193766539,0.235224933842987,0.235224933842987,20.3469567774184,76.8009408997354,0.382240517494854
